GeneSymbol	Age.Coef	p.value	FDR
ENSG00000173436.9	MINOS1	-0.026650262962358	9.82965597355451e-13	1.58383574139857e-11
ENSG00000090432.5	MUL1	-0.0220816420327167	5.95655425414685e-10	4.94972607848111e-09
ENSG00000158828.5	PINK1	-0.0143894925256357	7.59380544210494e-05	0.000213446201220308
ENSG00000117245.8	KIF17	0.0206506947895428	1.65218317320038e-08	9.98186954317033e-08
ENSG00000231105.1	RP5-1071N3.1	0.0236155028908384	7.33136135745092e-10	5.99094355873285e-09
ENSG00000162551.9	ALPL	0.0184482219071774	8.75388778221364e-07	3.63796866574605e-06
ENSG00000076864.15	RAP1GAP	0.019989008465118	2.99379241044294e-07	1.37270315614797e-06
ENSG00000173372.12	C1QA	0.0205986516198834	3.34059288034532e-08	1.89721676475802e-07
ENSG00000159189.7	C1QC	0.0174469211877626	3.25576943505041e-06	1.19944757730488e-05
ENSG00000173369.11	C1QB	0.0153731857517249	3.96829513153687e-05	0.000117824564368301
ENSG00000261326.2	RP5-1057J7.6	0.0263289065085657	5.08633302385647e-12	6.8912612996519e-11
ENSG00000249087.3	C1orf213	0.0261428501826739	2.46576949815823e-12	3.56730770207402e-11
ENSG00000088280.14	ASAP3	0.0172026859555047	1.22393782056202e-05	4.01138088589898e-05
ENSG00000011007.8	TCEB3	-0.0253214889405377	4.0534251162578e-18	2.94172344093005e-16
ENSG00000117305.10	HMGCL	-0.024638274764159	2.4427237893988e-13	4.61148751201215e-12
ENSG00000189266.7	PNRC2	-0.0169757859947807	1.27989467954275e-05	4.17930573213038e-05
ENSG00000133226.12	SRRM1	0.0182981128697732	2.76564650310545e-06	1.0356115093464e-05
ENSG00000169504.10	CLIC4	-0.022559940234802	2.47300078738864e-09	1.79991360226379e-08
ENSG00000117616.13	C1orf63	0.0195310186486847	1.30907086529579e-07	6.51518462132037e-07
ENSG00000117640.13	MTFR1L	-0.0305216593802588	3.88250879104971e-16	1.53624776258845e-14
ENSG00000127423.6	AUNIP	-0.0226193862982393	4.92559404333421e-09	3.35470843536008e-08
ENSG00000117632.16	STMN1	-0.020107647495203	5.32409444198621e-08	2.88668292647556e-07
ENSG00000175087.5	PDIK1L	-0.0187792270021127	4.83180586305853e-10	4.08019161769387e-09
ENSG00000158062.16	UBXN11	0.023131918448953	2.66207591000938e-09	1.91938274488787e-08
ENSG00000169442.4	CD52	0.0244104530843774	3.80646424060464e-10	3.26573976611565e-09
ENSG00000117676.9	RPS6KA1	0.0269492579822875	5.22250629938481e-13	9.14739283377905e-12
ENSG00000117713.13	ARID1A	-0.0280275205141938	1.91100116450868e-14	4.82051404859255e-13
ENSG00000142751.10	GPN2	-0.01355352422927	8.84977508630192e-06	2.99125742564174e-05
ENSG00000198746.8	GPATCH3	-0.0212416709998194	2.68672354568813e-10	2.3814459921625e-09
ENSG00000158246.7	FAM46B	-0.0221463870403975	9.70517535452361e-09	6.20430488006874e-08
ENSG00000142784.11	WDTC1	-0.0218627494360942	1.22360495602199e-08	7.6240663480779e-08
ENSG00000142765.13	SYTL1	0.0300704154746661	1.76892572017642e-15	5.89908411542071e-14
ENSG00000181773.6	GPR3	0.027374734738764	3.14375646312554e-15	9.70828406362111e-14
ENSG00000158195.6	WASF2	-0.0127206640761367	0.000358068536109751	0.000875179798127188
ENSG00000126709.10	IFI6	0.0208670311070006	6.91656135934602e-09	4.5564735020544e-08
ENSG00000117751.13	PPP1R8	-0.0205542018246747	3.48290279708084e-09	2.45132125320777e-08
ENSG00000130775.11	THEMIS2	0.0285819066019196	3.06426646516694e-14	7.30309967229828e-13
ENSG00000158156.7	XKR8	-0.0172369264120789	4.7239018690495e-06	1.68243874290283e-05
ENSG00000158161.11	EYA3	-0.0137886887857772	1.97886921147191e-05	6.22633546495107e-05
ENSG00000126698.6	DNAJC8	-0.0168176400749875	1.23792678973473e-05	4.05422740754994e-05
ENSG00000270605.1	RP5-1092A3.4	0.0193257109347275	4.33342067728275e-07	1.91792585236998e-06
ENSG00000130772.9	MED18	-0.025947424950453	1.22159702783867e-13	2.45818638283718e-12
ENSG00000120656.7	TAF12	-0.0146995564013477	9.97594660782458e-05	0.000273967218566001
ENSG00000229388.1	RP11-442N24__B.1	-0.0207264325837342	4.98878709428971e-08	2.7215478085546e-07
ENSG00000162419.8	GMEB1	-0.020955530685775	3.97306268491313e-09	2.76118500880855e-08
ENSG00000198492.10	YTHDF2	-0.0136925651246912	2.05863328654067e-05	6.45665572760576e-05
ENSG00000186056.5	MATN1-AS1	0.0206959770472441	1.42493559354241e-08	8.74922312428884e-08
ENSG00000162511.7	LAPTM5	0.0240852352156701	1.68091041348207e-11	1.9856945698426e-10
ENSG00000134644.11	PUM1	-0.0146392148538028	0.00012646775205081	0.000339265407258862
ENSG00000229447.2	RP11-490K7.4	0.0226583224986186	4.16422878988354e-09	2.87380146458919e-08
ENSG00000121766.10	ZCCHC17	-0.0168270412801215	1.12587908982507e-05	3.71129317249112e-05
ENSG00000121769.3	FABP3	-0.0201711883297092	1.23475465459925e-10	1.18573944813685e-09
ENSG00000162517.8	PEF1	-0.0225716853290118	2.26151581173657e-09	1.66445628681693e-08
ENSG00000235790.3	RP11-73M7.6	0.0208018748821255	9.95200343225307e-12	1.24720507274124e-10
ENSG00000084636.13	COL16A1	0.0192184681540874	1.3627831181686e-09	1.05657458215979e-08
ENSG00000134668.8	SPOCD1	0.018349701609138	5.43808085194608e-07	2.35676788365788e-06
ENSG00000184007.13	PTP4A2	-0.0124949126219917	3.94852870468895e-05	0.000117276998159396
ENSG00000212673.1	AL136115.1	0.0180068718274569	1.33338601592005e-06	5.33474911204523e-06
ENSG00000121775.13	TMEM39B	-0.0154256550674969	9.35497474080508e-05	0.000258235218566136
ENSG00000025800.9	KPNA6	-0.0178340745888187	1.69980529958506e-08	1.02486047821083e-07
ENSG00000160051.7	IQCC	0.0198964464704227	4.36461266105098e-07	1.92980177283123e-06
ENSG00000084623.7	EIF3I	-0.0142105394931029	0.000239088529432136	0.000604393958484549
ENSG00000220785.3	MTMR9LP	0.0239156873682479	1.38565451562823e-10	1.3128501959735e-09
ENSG00000183615.5	FAM167B	0.0148438312893661	8.82742207442919e-05	0.000244970992154822
ENSG00000182866.12	LCK	0.0301862515878075	1.09346813987684e-15	3.83428392493844e-14
ENSG00000116478.7	HDAC1	-0.0222361714402262	2.79228883610519e-09	2.00591686449293e-08
ENSG00000175130.6	MARCKSL1	0.0190624584434862	5.64965355142213e-07	2.43831501556381e-06
ENSG00000162526.6	TSSK3	0.0289430200548586	1.38112150259027e-14	3.62324438042496e-13
ENSG00000225828.1	FAM229A	0.0245618571972907	1.01422607798628e-11	1.26746050733812e-10
ENSG00000162520.10	SYNC	-0.0221668192940041	6.92425468377479e-09	4.5564735020544e-08
ENSG00000142920.12	ADC	0.0237986052546721	9.97919360438319e-12	1.24972814955034e-10
ENSG00000160094.10	ZNF362	-0.0231616089715355	7.57846954175195e-12	9.78130748143903e-11
ENSG00000121903.10	ZSCAN20	-0.0239122998915202	4.81394383858213e-10	4.0670475903441e-09
ENSG00000163866.8	SMIM12	-0.015671556309416	6.13357149821351e-06	2.13974160934525e-05
ENSG00000187513.8	GJA4	-0.0163316967909101	1.94539499785169e-05	6.12645467223149e-05
ENSG00000230163.1	RP5-997D16.2	0.0167368083295764	2.87045758700383e-06	1.07055734942426e-05
ENSG00000116544.7	DLGAP3	0.0217550654222615	9.84163993900844e-09	6.27342548739962e-08
ENSG00000241014.1	RP11-244H3.1	0.0297997422275497	1.99766861045998e-16	8.50353744087145e-15
ENSG00000116560.6	SFPQ	0.0208207489547759	2.26082748031897e-08	1.32961584262665e-07
ENSG00000142687.13	KIAA0319L	0.0197320814006593	1.71355332714546e-07	8.30648845252992e-07
ENSG00000239636.1	RP4-728D4.2	0.0203820047200471	2.33506914127724e-07	1.09505837801211e-06
ENSG00000116819.6	TFAP2E	0.0244958366162625	4.39439712233059e-10	3.73513184535562e-09
ENSG00000126067.7	PSMB2	-0.0239632527938217	6.36647714768525e-10	5.28044858694194e-09
ENSG00000092847.6	AGO1	-0.0166330481886753	7.84720550539134e-06	2.68000607694253e-05
ENSG00000116863.10	ADPRHL2	-0.0193364773349017	5.75403518743434e-07	2.47853211138622e-06
ENSG00000054116.7	TRAPPC3	-0.0150563748726307	8.34121368039276e-05	0.000232534968281478
ENSG00000116871.11	MAP7D1	-0.0275949251362773	5.03774848258962e-14	1.13641337744837e-12
ENSG00000054118.9	THRAP3	-0.0148107342793032	2.27795421152985e-06	8.69728615303377e-06
ENSG00000214193.5	SH3D21	0.0312576074777997	1.01090911057189e-20	1.64225342049302e-18
ENSG00000116883.8	RP11-268J15.5	0.027089840212966	1.58287730712807e-16	7.03203885487373e-15
ENSG00000196182.6	STK40	-0.0225620349913654	3.59476354257078e-15	1.09374695552996e-13
ENSG00000116885.14	OSCP1	-0.0154052768620453	1.43480644687033e-05	4.63895427445314e-05
ENSG00000116898.7	MRPS15	-0.0187667959574251	1.01309943550338e-06	4.15084794166909e-06
ENSG00000119535.13	CSF3R	0.0203945994870242	3.61746307837778e-08	2.04071475603421e-07
ENSG00000163873.5	GRIK3	0.0220256222268835	8.04408270909608e-09	5.22540779943776e-08
ENSG00000163874.8	ZC3H12A	0.020839671335179	1.03778911012338e-08	6.58443911216938e-08
ENSG00000169218.9	RSPO1	-0.0254550224647877	4.19983002265287e-11	4.54587958686656e-10
ENSG00000116922.10	C1orf109	-0.0167700238966628	4.85127599358986e-06	1.72537447870032e-05
ENSG00000196449.3	YRDC	-0.0109920048910688	0.00041258143140553	0.000995773747761909
ENSG00000188786.9	MTF1	-0.0237964810322259	6.08702097195549e-14	1.34400208692503e-12
ENSG00000183386.5	FHL3	-0.0166156603157036	2.87766926552509e-06	1.07302100134593e-05
ENSG00000183520.7	UTP11L	-0.0246238259870127	7.14992173939668e-14	1.54970396770179e-12
ENSG00000116954.7	RRAGC	-0.0236087064928175	2.45406138354e-11	2.80183874788694e-10
ENSG00000214114.4	MYCBP	-0.0263226757075689	2.61258692335309e-13	4.87499359733789e-12
ENSG00000174574.11	AKIRIN1	-0.0176783967592131	1.07989373344287e-06	4.3950260243177e-06
ENSG00000183682.7	BMP8A	0.0249831267524348	1.1853892574872e-10	1.14018864593065e-09
ENSG00000182109.3	RP11-69E11.4	0.0269170861122885	1.50496208457783e-12	2.30535195447268e-11
ENSG00000243970.1	PPIEL	0.019552083686915	1.42531683121614e-07	7.02658976814461e-07
ENSG00000090621.9	PABPC4	-0.0160827773553957	3.82006770564536e-07	1.71125117459064e-06
ENSG00000116985.6	BMP8B	0.0166399682800923	2.22772333016606e-05	6.93533098992182e-05
ENSG00000168389.13	MFSD2A	0.0173291396282403	1.92492818276222e-06	7.4522580368066e-06
ENSG00000131236.12	CAP1	-0.0216218061243985	7.94904964219827e-09	5.17126271359467e-08
ENSG00000084073.4	ZMPSTE24	-0.0199874715843904	1.03157607740549e-07	5.26791675470588e-07
ENSG00000049089.9	COL9A2	0.0186887436583291	5.8722209514522e-08	3.16160804525131e-07
ENSG00000187815.5	ZFP69	-0.0211769571413089	9.10665237843685e-09	5.85550473193027e-08
ENSG00000117016.5	RIMS3	-0.0216954057858626	1.21893140490381e-09	9.53393874471587e-09
ENSG00000272145.1	RP4-739H11.4	0.0210712583475978	5.90912159797896e-08	3.17954194035282e-07
ENSG00000066136.15	NFYC	-0.0228619691630739	1.35956450513173e-10	1.29089374031488e-09
ENSG00000117013.10	KCNQ4	-0.021383786951326	8.78983302957827e-11	8.71990830743821e-10
ENSG00000171793.9	CTPS1	-0.0218613485222721	1.12758199334828e-08	7.08560040390751e-08
ENSG00000010803.12	SCMH1	-0.0189541801404878	1.53376342529377e-06	6.0557152140696e-06
ENSG00000127125.7	PPCS	-0.0195355850466964	1.17002762917849e-08	7.31597784515984e-08
ENSG00000065978.13	YBX1	-0.0324054527437232	2.08614461053745e-17	1.23549995864205e-15
ENSG00000117385.11	LEPRE1	0.0156687617874289	1.39892077952451e-05	4.53452117221675e-05
ENSG00000164008.9	C1orf50	-0.0170865421134472	2.00067397106289e-06	7.726921413213e-06
ENSG00000164011.13	ZNF691	-0.0292573435895662	1.32063202213144e-14	3.48002259641422e-13
ENSG00000117394.15	SLC2A1	0.0176068749787231	1.08794762721849e-06	4.42475346412151e-06
ENSG00000117395.6	EBNA1BP2	-0.0137638530332964	0.000210622236965952	0.000538818054347454
ENSG00000159479.12	MED8	-0.0207217863653477	2.69587046861196e-08	1.55601285065778e-07
ENSG00000229431.1	RP1-92O14.6	0.0144326980912177	0.000129342172072827	0.000346032812066117
ENSG00000066135.8	KDM4A	-0.0152260035677744	3.96177574360725e-05	0.000117650720891828
ENSG00000236200.1	KDM4A-AS1	0.0173871118658208	9.7435874469741e-06	3.25853534487285e-05
ENSG00000126091.15	ST3GAL3	-0.0315810828554337	5.9236032524894e-18	4.00363230515582e-16
ENSG00000117408.6	IPO13	-0.0222632690464485	2.18508000640931e-11	2.52567863926214e-10
ENSG00000159214.8	CCDC24	0.0151912550624385	5.8076026838549e-06	2.03564980850559e-05
ENSG00000178028.9	DMAP1	0.0151722761348829	3.5050369205903e-05	0.000105038405465922
ENSG00000126106.9	TMEM53	-0.0151513487609355	1.04552048000653e-05	3.47290877132913e-05
ENSG00000198520.6	C1orf228	0.0260659164765155	6.54366883400097e-12	8.55799761539802e-11
ENSG00000142959.4	BEST4	0.0213050424630896	2.07167728657861e-08	1.22570201773251e-07
ENSG00000173846.8	PLK3	0.0204475536861631	8.13236309599035e-08	4.24551549834307e-07
ENSG00000222009.4	BTBD19	0.0171662359056172	1.30693266381329e-06	5.23956613330446e-06
ENSG00000117425.9	PTCH2	0.0190269093241626	1.83054360990866e-07	8.798932205283e-07
ENSG00000132773.7	TOE1	-0.0170164800309621	5.26315047920454e-07	2.28711334198169e-06
ENSG00000132763.10	MMACHC	-0.0180352443484927	2.52082502513924e-06	9.52598581843057e-06
ENSG00000117450.9	PRDX1	-0.0159834298217588	1.92414533893549e-05	6.06276969072413e-05
ENSG00000159588.10	CCDC17	0.0244456700919991	8.58158759373218e-12	1.09325721661733e-10
ENSG00000159592.6	GPBP1L1	-0.0191304579252316	5.62538315753425e-07	2.43020944019557e-06
ENSG00000159596.6	TMEM69	-0.0221173566538494	1.28877395972522e-08	7.99355841639724e-08
ENSG00000197429.6	IPP	-0.0185131286547681	3.60897499949783e-07	1.62780767425134e-06
ENSG00000132128.12	LRRC41	-0.0178729017346074	1.15119909702172e-06	4.66165872628873e-06
ENSG00000173660.7	UQCRH	-0.0138503190538282	0.000263774331280409	0.000659920296455706
ENSG00000117481.6	NSUN4	-0.0120589677601796	5.24438429242891e-05	0.000152042496808008
ENSG00000269956.1	MKNK1-AS1	0.0261504629219967	1.43745858993997e-11	1.73042261799164e-10
ENSG00000079277.15	MKNK1	0.0259420147188416	1.06749820864046e-11	1.32840887411141e-10
ENSG00000123472.8	ATPAF1	-0.0288105075906625	6.6137183274783e-17	3.33663031746398e-15
ENSG00000159658.6	EFCAB14	-0.0292867714799896	2.90880550151486e-14	6.96069294876015e-13
ENSG00000226252.1	RP1-18D14.7	0.0174913768692439	3.9982234208272e-06	1.44668043187593e-05
ENSG00000162368.9	CMPK1	-0.0143379195066947	0.000188560592218879	0.000486810171601094
ENSG00000269113.3	TRABD2B	-0.0178966715845192	8.5502277809507e-07	3.56085215298859e-06
ENSG00000242267.2	SKINTL	0.016887350184006	1.44639937589032e-05	4.67192412920653e-05
ENSG00000117834.8	SLC5A9	0.0180768091139329	2.30543832009595e-06	8.79274214349754e-06
ENSG00000272491.1	RP5-1024N4.4	0.0167212600396665	1.7370035626355e-05	5.51926414626762e-05
ENSG00000185104.15	FAF1	-0.0274102422877221	1.94538059304132e-12	2.8948571043341e-11
ENSG00000078618.15	NRD1	-0.0121839717901396	6.21681464950993e-05	0.000177646205927903
ENSG00000198841.3	KTI12	-0.0126362433839953	0.000282531594982468	0.000703765576585952
ENSG00000157077.10	ZFYVE9	-0.0256254064920575	5.27754336642522e-12	7.13394946050823e-11
ENSG00000162378.8	ZYG11B	-0.0269665163185946	1.25573111343862e-12	1.9678306687408e-11
ENSG00000230953.2	RP4-631H13.6	0.0143800964878463	0.000257829631992712	0.000646664144877895
ENSG00000157184.5	CPT2	-0.0236269906447958	2.08494783031139e-12	3.0766880149295e-11
ENSG00000162384.9	C1orf123	-0.0232764452475668	2.06442997114615e-13	3.94357345513009e-12
ENSG00000203276.2	AL353898.2	0.0170762848662453	9.5157114899136e-06	3.19318209329903e-05
ENSG00000116205.6	TCEANC2	-0.0185381784609522	6.07438491144942e-07	2.60448445549507e-06
ENSG00000116221.11	MRPL37	-0.024344995955105	2.47434047698057e-10	2.2185124641201e-09
ENSG00000157216.11	SSBP3	-0.0152614480553197	1.39284340392937e-05	4.51729794273347e-05
ENSG00000198711.4	SSBP3-AS1	0.0174286313141989	2.06673816397795e-07	9.80385732861547e-07
ENSG00000184313.15	MROH7	0.0186238570966375	6.98774576054005e-08	3.70365165901357e-07
ENSG00000162396.5	PARS2	-0.026410181856296	1.31165039109001e-12	2.04460432442095e-11
ENSG00000162600.7	OMA1	-0.0198790972410277	1.00604883407222e-09	8.02121240601117e-09
ENSG00000184292.5	TACSTD2	-0.0201625200737588	8.39157612743082e-08	4.36539453773634e-07
ENSG00000177606.5	JUN	0.014036393883035	0.000139613515049265	0.000370378445616837
ENSG00000134709.6	HOOK1	0.0191082892357975	1.01772539081463e-06	4.16690895272728e-06
ENSG00000162599.11	NFIA	-0.0286934820454928	3.9291147515987e-14	9.14280736153873e-13
ENSG00000271200.1	RP11-430G17.3	0.0164135909487778	4.98714028970622e-06	1.76940176566763e-05
ENSG00000162607.8	USP1	-0.0216680118372777	1.16686930175274e-10	1.12420683326646e-09
ENSG00000079739.11	PGM1	-0.017464124126818	6.50004496055767e-06	2.25647512569212e-05
ENSG00000185483.7	ROR1	-0.0202496185392538	1.140992362383e-08	7.15717065287926e-08
ENSG00000162434.7	JAK1	-0.0130986310042551	6.73547009823972e-06	2.33089123509144e-05
ENSG00000152760.5	TCTEX1D1	0.0160012875425622	1.73823937201003e-05	5.52219999991992e-05
ENSG00000081985.6	IL12RB2	0.0244214475592357	4.56265852726706e-10	3.86766669223768e-09
ENSG00000142864.10	SERBP1	-0.0229493647922259	7.46026814627606e-11	7.54893876195752e-10
ENSG00000116754.9	SRSF11	0.0232793830261184	4.39576167027395e-10	3.73513184535562e-09
ENSG00000050628.16	PTGER3	-0.0272550078200336	2.00345384011929e-13	3.84784822134842e-12
ENSG00000269933.1	RP3-333A15.2	-0.0180599026609331	2.73538094636491e-06	1.02514551953926e-05
ENSG00000132485.8	ZRANB2	0.0217958402371682	1.31168793700314e-08	8.12145803792013e-08
